Site_Number,Site_Name,Gridreference,Easting,Northing,Length,Country,N_sections,N_yrs_surveyed,First_year_surveyed,Last_year_surveyed,Survey_type,lat,lon
51731,,SK7504,475000,304000,,England,10.0,2,2015,2016,WCBS,52.6285858430501,-0.8933723616614729
51732,,SD8322,383000,422000,2000.0,England,10.0,5,2015,2023,WCBS,53.69416307854805,-2.2589318809030563
51734,,TF9913,599000,313000,,England,10.0,1,2015,2015,WCBS,52.67814150196898,0.9422411851630694
51735,,SU2932,429000,132000,,England,,1,2013,2013,WCBS,51.08658767511984,-1.587333042592348
51736,,SU2037,420000,137000,,England,10.0,1,2015,2015,WCBS,51.13193009093012,-1.715551844266689
51737,,TF5918,559000,318000,2000.0,England,10.0,7,2015,2022,WCBS,52.736256245069825,0.3535744017205427
51738,,TF7030,570000,330000,2000.0,England,10.0,5,2015,2021,WCBS,52.84068269060763,0.5225625253498317
51739,,TQ5226,552000,126000,2000.0,England,10.0,4,2015,2018,WCBS,51.01329894964014,0.16546863135964998
51740,,TQ2654,526000,154000,2000.0,England,10.0,9,2015,2023,WCBS,51.27123001864101,-0.19517176876154044
51741,,TM2975,629000,275000,2000.0,England,10.0,6,2015,2022,WCBS,52.32528147478248,1.3591075007315476
51742,,SE9932,499000,432000,,England,10.0,1,2015,2015,WCBS,53.77493479432882,-0.49925644870374675
51743,,TQ5523,555000,123000,,England,10.0,2,2015,2016,WCBS,50.985542251486116,0.20692202487059033
51744,,TF9808,598000,308000,,England,10.0,1,2015,2015,WCBS,52.63361769938261,0.9244705561198067
51745,,SY9582,395000,82000,,England,10.0,1,2014,2014,WCBS,50.637670048453764,-2.072066100685034
51746,,SJ3476,334000,376000,,England,10.0,1,2015,2015,WCBS,53.27685424126121,-2.991242282130066
51747,,SY6769,367000,69000,,England,10.0,1,2013,2013,WCBS,50.519847951031785,-2.4668460260719764
51748,,TQ4256,542000,156000,,England,,1,2014,2014,WCBS,51.285443723053284,0.03483619239820155
51749,,TL2333,523000,233000,2000.0,England,10.0,4,2015,2022,WCBS,51.98185367464968,-0.21043379841449883
51750,,SH4364,243000,364000,,Wales,10.0,3,2015,2018,WCBS,53.14993430006243,-4.349140098065986
51751,,SP6367,463000,267000,2000.0,England,10.0,3,2015,2019,WCBS,52.29752269317291,-1.0776106092325375
51752,,TQ8677,586000,177000,,England,10.0,1,2015,2015,WCBS,51.46140798485811,0.676110348871118
51753,,SK5964,459000,364000,,England,10.0,1,2015,2015,WCBS,53.16985323214813,-1.1188555222347871
51754,,SN9730,297000,230000,2000.0,Wales,10.0,1,2015,2015,WCBS,51.95891171613477,-3.5003861711944655
51755,,SP0381,403000,281000,2000.0,England,10.0,5,2014,2018,WCBS,52.42697657394931,-1.9573072706900683
51756,,TQ1354,513000,154000,2000.0,England,10.0,9,2015,2023,WCBS,51.27395351469237,-0.3814426269354653
51757,,SE7862,478000,462000,2000.0,England,10.0,6,2015,2022,WCBS,54.04807441726976,-0.8101878177728061
51758,,ST5160,351000,160000,2029.0,England,10.0,1,2021,2021,WCBS,51.336966676136896,-2.704784821878023
51759,,TM0697,606000,297000,2000.0,England,10.0,2,2015,2016,WCBS,52.531894407716244,1.0356761422172447
51760,,SP2513,425000,213000,,England,10.0,2,2015,2021,WCBS,51.8150756460517,-1.6387429690719624
51761,,SW7220,172000,20000,2000.0,England,10.0,3,2013,2015,WCBS,50.03637854469235,-5.185314717607571
51762,,TR1357,613000,157000,2000.0,England,10.0,5,2015,2023,WCBS,51.272323834625084,1.052250552521842
51763,,NY5970,359000,570000,2000.0,England,10.0,8,2015,2023,WCBS,55.02283709052554,-2.6428239131764104
51764,,TL1232,512000,232000,2000.0,England,10.0,6,2015,2023,WCBS,51.97519058550989,-0.37085501020106276
51765,,SP7843,478000,243000,2000.0,England,10.0,9,2015,2023,WCBS,52.07987386201883,-0.8632127867150741
51766,,TQ8577,585000,177000,2000.0,England,10.0,6,2015,2023,WCBS,51.461735443011925,0.6617319236810391
51767,,J3243,141771,498735,,Northern Ireland,10.0,1,2015,2015,WCBS,54.31868429966748,-5.972232502855365
51768,,SY9985,399000,85000,2000.0,England,10.0,3,2015,2017,WCBS,50.66466976358331,-2.0155114602555178
51769,,TR0317,603000,117000,2000.0,England,10.0,4,2015,2019,WCBS,50.91674804365967,0.8866196716795861
51770,,SP1735,417000,235000,,England,,1,2015,2015,WCBS,52.01317094163408,-1.7537143558256176
51771,,SU8975,489000,175000,,England,,1,2015,2015,WCBS,51.46698095334828,-0.7201449939550156
51772,,TM2147,621000,247000,2000.0,England,10.0,8,2015,2022,WCBS,52.077228854199326,1.2236612791620196
51773,,SU0551,405000,151000,,England,10.0,1,2015,2015,WCBS,51.25814149932624,-1.9297311377776336
51774,,SD8282,382000,482000,2000.0,England,10.0,2,2015,2016,WCBS,54.2333854093676,-2.277640009537094
51775,,TQ2611,526000,111000,,England,,1,2013,2013,WCBS,50.884759404529525,-0.2101474670503431
51776,,SU4929,449000,129000,,England,,1,2013,2013,WCBS,51.058257451144776,-1.3022090160081952
51777,,SU3834,438000,134000,,England,,1,2013,2013,WCBS,51.10404720898118,-1.4586321349680837
51778,,SY6768,367000,68000,,England,10.0,1,2013,2013,WCBS,50.510855260870606,-2.466757289370611
51779,,TQ4752,547000,152000,2000.0,England,10.0,9,2015,2023,WCBS,51.24823339621172,0.10484000672668481
51780,,SO9064,390000,264000,2000.0,England,10.0,4,2015,2018,WCBS,52.27405848672294,-2.1479784061405662
51782,,TQ1144,511000,144000,2000.0,England,10.0,9,2015,2023,WCBS,51.18446197709336,-0.41319667313565295
51783,,SY6598,365000,98000,2000.0,England,10.0,6,2015,2022,WCBS,50.78051216394247,-2.497806110002861
51784,,TF1704,517000,304000,,England,10.0,1,2015,2015,WCBS,52.62116867127238,-0.2731092154507451
51785,,TF9811,598000,311000,,England,10.0,1,2015,2015,WCBS,52.66055163423643,0.926269213429567
51786,,NU2404,424000,604000,2000.0,England,10.0,6,2015,2023,WCBS,55.329476411718325,-1.623267416869951
51787,,TR2740,627000,140000,2000.0,England,10.0,2,2015,2016,WCBS,51.11430652570144,1.2418861397145144
51788,,SY1394,313000,94000,2000.0,England,10.0,6,2015,2020,WCBS,50.73906984060846,-3.2342985729122886
51789,,SU7765,477000,165000,,England,,2,2013,2023,WCBS,51.3788395539919,-0.895029721397491
51790,,SY6868,368000,68000,,England,10.0,1,2013,2013,WCBS,50.51091097670535,-2.4526547308454285
51791,,TQ4257,542000,157000,,England,,1,2014,2014,WCBS,51.29442983539707,0.03523350304150045
51792,,NZ1212,412000,512000,,England,10.0,1,2014,2014,WCBS,54.503179407421676,-1.8162068822388304
51793,,SP5633,456000,233000,,England,,1,2014,2014,WCBS,51.992634505440485,-1.1858359030856633
51794,,SX8670,286000,70000,,England,,1,2015,2015,WCBS,50.51865030390461,-3.6094051006491292
51795,,SX6671,266000,71000,1931.0,England,10.0,9,2015,2023,WCBS,50.52339755863243,-3.891726660622803
51796,,NR7232,172000,632000,,Scotland,,1,2015,2015,WCBS,55.52832195521815,-5.6141766923305445
51797,,TG1908,619000,308000,2000.0,England,10.0,8,2015,2022,WCBS,52.62555876421668,1.2342816886556232
51798,,TL8843,588000,243000,2000.0,England,10.0,8,2015,2023,WCBS,52.05348782933059,0.7405367516126542
51799,,SZ0690,406000,90000,2000.0,England,10.0,9,2015,2023,WCBS,50.709604653269224,-1.9163886967648303
51800,,SD6027,360000,427000,,England,,1,2015,2015,WCBS,53.73784095874728,-2.6078858314299844
51801,,ST7912,379000,112000,2000.0,England,10.0,8,2015,2023,WCBS,50.907083989861874,-2.3000411760073454
51802,,SD9431,394000,431000,,England,10.0,1,2015,2015,WCBS,53.775300032254044,-2.0925217706506887
51803,,TR2856,628000,156000,2000.0,England,10.0,9,2015,2023,WCBS,51.25754784572226,1.266295628667575
51804,,TQ5312,553000,112000,,England,10.0,2,2015,2016,WCBS,50.887232536528536,0.17383520806772026
51805,,H5351,63693,513434,,Northern Ireland,,1,2014,2014,WCBS,54.404840232166265,-7.18461459539662
51806,,ST7306,373000,106000,2000.0,England,10.0,9,2015,2023,WCBS,50.85288001087926,-2.3849286328063655
51807,,SK7041,470000,341000,2000.0,England,10.0,5,2015,2019,WCBS,52.96180868810992,-0.9593240075337426
51808,,TR0118,601000,118000,2000.0,England,10.0,4,2015,2019,WCBS,50.92642871531494,0.8587552918373128
51809,,NG3534,135000,834000,2000.0,Scotland,10.0,6,2015,2021,WCBS,57.31932169722764,-6.403369252795123
51810,,ST1678,316000,178000,2000.0,Wales,10.0,2,2015,2016,WCBS,51.49467850974931,-3.2113881002327114
51811,,NY8063,380000,563000,2000.0,England,10.0,9,2015,2023,WCBS,54.96122716938331,-2.313875012711336
51812,,SN6456,264000,256000,,Wales,,1,2015,2015,WCBS,52.18542911319182,-3.9907353317163974
51813,,NY9505,395000,505000,2000.0,England,10.0,1,2015,2015,WCBS,54.44038435281086,-2.0786002269702255
51814,,TQ2752,527000,152000,,England,,1,2014,2014,WCBS,51.2530336545908,-0.18155397240080437
51815,,ST8975,389000,175000,2000.0,England,10.0,9,2013,2023,WCBS,51.47385333263016,-2.159768207874854
51816,,TL3515,535000,215000,2000.0,England,10.0,9,2015,2023,WCBS,51.81732986092857,-0.04285246663771414
51817,,SO7072,370000,272000,,England,,1,2015,2015,WCBS,52.345246380971815,-2.4418032919599084
51819,,SP7447,474000,247000,2000.0,England,10.0,8,2016,2023,WCBS,52.11637790988461,-0.9207032430168205
51820,,SU9377,493000,177000,,England,10.0,3,2016,2023,WCBS,51.48431665451349,-0.6620515840626516
51822,,SE9256,492000,456000,,England,10.0,1,2016,2016,WCBS,53.99186036005969,-0.5982430214381839
51823,,SK1787,417000,387000,2000.0,England,10.0,1,2016,2016,WCBS,53.379581431571054,-1.7459103354512573
51825,,SU8960,489000,160000,2000.0,England,10.0,1,2016,2016,WCBS,51.332140242993006,-0.7239024599136639
51826,,NY8583,385000,583000,2000.0,England,10.0,6,2016,2023,WCBS,55.14112382671094,-2.236849401027155
51827,,TL0192,501000,292000,2000.0,England,10.0,2,2016,2017,WCBS,52.51653565526213,-0.513019714111966
51828,,TQ6013,560000,113000,2000.0,England,10.0,7,2016,2023,WCBS,50.89432316934127,0.2737101150316724
51829,,SU9267,492000,167000,2000.0,England,10.0,8,2016,2023,WCBS,51.394588395605055,-0.6790444086437528
51830,,SE7768,477000,468000,2000.0,England,10.0,4,2016,2019,WCBS,54.102138363016294,-0.8239346513820396
51831,,SK5052,450000,352000,2000.0,England,10.0,4,2016,2019,WCBS,53.062913969694634,-1.2553412395427634
51832,,SU7604,476000,104000,2000.0,England,10.0,3,2016,2020,WCBS,50.83055580708303,-0.9222227258103698
51833,,SD5976,359000,476000,,England,10.0,1,2016,2016,WCBS,54.17813470988655,-2.629648444888676
51834,,NY0516,305000,516000,2000.0,England,10.0,8,2016,2023,WCBS,54.53033624210299,-3.4695288335131824
51835,,SJ2980,329000,380000,2000.0,England,10.0,6,2016,2022,WCBS,53.31215594853798,-3.0671079019689538
51836,,TQ0943,509000,143000,2000.0,England,10.0,4,2016,2019,WCBS,51.175857808256,-0.4421041690677872
51837,,SP0709,407000,209000,2000.0,England,10.0,6,2016,2021,WCBS,51.77962328766473,-1.899937024162388
51838,,TL5357,553000,257000,2000.0,England,10.0,7,2016,2023,WCBS,52.190020103725,0.2368247231511045
51839,,SS8878,288000,178000,2000.0,Wales,10.0,3,2016,2018,WCBS,51.48981963311063,-3.614569398060007
51840,,NZ1849,418000,549000,2000.0,England,10.0,2,2016,2019,WCBS,54.83550533987783,-1.7212905213515493
51841,,TF8039,580000,339000,2000.0,England,10.0,8,2016,2023,WCBS,52.918253354154515,0.675835176430192
51843,,SJ7351,373000,351000,2000.0,England,10.0,7,2016,2023,WCBS,53.05556556457964,-2.4042797488311196
51844,,SY7799,377000,99000,2000.0,England,10.0,8,2016,2023,WCBS,50.79010715368708,-2.3276648740998245
51846,,TQ1247,512000,147000,2000.0,England,10.0,8,2016,2023,WCBS,51.211232370568936,-0.3979596588628878
51847,,SU5386,453000,186000,2000.0,England,10.0,4,2016,2022,WCBS,51.570387755770966,-1.2366847622719663
51848,,SP6527,465000,227000,,England,,1,2016,2016,WCBS,51.93771881005923,-1.055913065294526
51849,,SO5419,354000,219000,,England,10.0,1,2016,2016,WCBS,51.86766913561434,-2.6694815299747496
51850,,SE2543,425000,443000,,England,10.0,1,2016,2016,WCBS,53.88259393843219,-1.6211735665438805
51851,,TM2297,622000,297000,2000.0,England,10.0,1,2019,2019,WCBS,52.52561512122575,1.2711651433780573
51852,,TQ8636,586000,136000,2000.0,England,10.0,8,2016,2023,WCBS,51.09314306790447,0.6547864835609455
51853,,SU8527,485000,127000,2000.0,England,10.0,4,2016,2019,WCBS,51.03608378745482,-0.7891007981650683
51854,,SS8977,289000,177000,2000.0,Wales,10.0,3,2016,2018,WCBS,51.48102904491867,-3.5998574074455423
51855,,SP6647,466000,247000,2000.0,England,10.0,5,2016,2020,WCBS,52.11738905938752,-1.0375180048497472
51856,,SP4119,441000,219000,2000.0,England,10.0,7,2016,2023,WCBS,51.8680769638898,-1.405941752551377
51857,,TL8862,588000,262000,1800.0,England,10.0,8,2016,2023,WCBS,52.224110685532374,0.7510353043886805
51858,,J4140,150485,494980,2000.0,Northern Ireland,10.0,2,2016,2017,WCBS,54.289346135817134,-5.835441454231673
51859,,SS7025,270000,125000,2000.0,England,10.0,2,2016,2017,WCBS,51.00964888200596,-3.8544259600441007
51860,,TQ4817,548000,117000,,England,10.0,1,2016,2016,WCBS,50.9334655974882,0.10482818644570793
51861,,SU9027,490000,127000,2000.0,England,10.0,8,2016,2023,WCBS,51.035323440749735,-0.7178090994059232
51862,,TA0545,505000,445000,2000.0,England,10.0,1,2016,2016,WCBS,53.89055861574742,-0.4038153087899361
51863,,ST8617,386000,117000,2000.0,England,10.0,7,2016,2023,WCBS,50.95225905899892,-2.2006788510733486
51864,,SU8876,488000,176000,2000.0,England,10.0,8,2016,2023,WCBS,51.47612645065191,-0.7342885101660847
51865,,SH7356,273000,356000,2000.0,Wales,11.0,4,2016,2019,WCBS,53.08606485617261,-3.897670318879023
51866,,SD7472,374000,472000,2000.0,England,10.0,1,2016,2016,WCBS,54.14316848888845,-2.3994983348108105
51867,,NN6438,264000,738000,,Scotland,10.0,1,2016,2016,WCBS,56.51432498993254,-4.211804921610614
51868,,ST1576,315000,176000,2000.0,Wales,10.0,4,2016,2023,WCBS,51.47654998685818,-3.225307162209436
51870,,TQ7111,571000,111000,,England,10.0,1,2016,2016,WCBS,50.87320514567311,0.42904154219565277
51871,,TM4051,640000,251000,2000.0,England,10.0,1,2016,2016,WCBS,52.10522254717515,1.5032054905422514
51872,,SX4552,245000,52000,2000.0,England,10.0,8,2016,2023,WCBS,50.34746370424693,-4.179904938582874
51873,,TQ6004,560000,104000,2000.0,England,10.0,7,2016,2023,WCBS,50.81345466291657,0.26978011347593184
51874,,NZ0184,401000,584000,,England,10.0,1,2016,2016,WCBS,55.15033958167163,-1.985848683764647
51875,,SU9150,491000,150000,1970.0,England,10.0,5,2016,2023,WCBS,51.24192945223913,-0.6977476580828554
51876,,SU9277,492000,177000,,England,10.0,2,2016,2023,WCBS,51.48448000739456,-0.6764489349686925
51878,,TQ1612,516000,112000,,England,,1,2016,2016,WCBS,50.8958404882616,-0.35192527768651094
51879,,SN9906,299000,206000,,Wales,,1,2016,2016,WCBS,51.74356775146714,-3.4642702919614243
51880,,NY7539,375000,539000,2000.0,England,10.0,8,2016,2023,WCBS,54.745332487862036,-2.389872340313004
51881,,NN6439,264000,739000,,Scotland,10.0,1,2016,2016,WCBS,56.523302208475556,-4.212328187008921
51882,,SJ8090,380000,390000,2000.0,England,10.0,2,2016,2019,WCBS,53.406433662974734,-2.302305927164049
51883,,TQ0557,505000,157000,2000.0,England,10.0,8,2016,2023,WCBS,51.302448317217745,-0.49520361674886715
51884,,TQ2562,525000,162000,2000.0,England,10.0,8,2016,2023,WCBS,51.343348920015515,-0.20669867906922587
51885,,TQ2059,520000,159000,2000.0,England,10.0,8,2016,2023,WCBS,51.31746246316512,-0.27946021520014036
51886,,SP5336,453000,236000,2000.0,England,10.0,6,2016,2022,WCBS,52.01989789523273,-1.229059865236032
51887,,TF4401,544000,301000,2000.0,England,10.0,2,2016,2017,WCBS,52.58773612763591,0.12415993187169207
51888,,SE7060,470000,460000,,England,10.0,1,2016,2016,WCBS,54.03124865170718,-0.9328084680342634
51889,,SX0975,209000,75000,,England,10.0,1,2016,2016,WCBS,50.543496209081276,-4.69708200510461
51890,,SU8736,487000,136000,2000.0,England,10.0,8,2016,2023,WCBS,51.11669495547196,-0.7584204990306342
51892,,TR3864,638000,164000,2000.0,England,10.0,1,2016,2016,WCBS,51.32527161274562,1.4146757745526686
51893,,SP1227,412000,227000,2000.0,England,10.0,6,2017,2023,WCBS,51.94137504803753,-1.8268429298962185
51894,,J6166,172625,519184,2000.0,Northern Ireland,10.0,1,2017,2017,WCBS,54.51679212308062,-5.514523631834598
51895,,SP4865,448000,265000,2000.0,England,10.0,2,2017,2019,WCBS,52.2810558986194,-1.2978291194778986
51896,,SP9431,494000,231000,2000.0,England,10.0,7,2017,2023,WCBS,51.969534915886406,-0.6330936019864797
51897,,NN5520,255000,720000,2000.0,Scotland,10.0,1,2017,2017,WCBS,56.350059826328724,-4.347947581176461
51898,,SD3719,337000,419000,2000.0,England,10.0,4,2017,2022,WCBS,53.66366987255408,-2.9548969042354214
51899,,SU7644,476000,144000,2000.0,England,10.0,5,2017,2023,WCBS,51.190180474425084,-0.9138567742525843
51900,,SS4933,249000,133000,2000.0,England,10.0,5,2017,2023,WCBS,51.07640231143151,-4.156891583137966
51901,,TQ9861,598000,161000,2000.0,England,10.0,2,2017,2018,WCBS,51.31365223738463,0.8397163576902306
51902,,NT5163,351000,663000,2000.0,Scotland,10.0,1,2017,2017,WCBS,55.85768663577545,-2.784345567968659
51903,,SU5616,456000,116000,2000.0,England,10.0,5,2017,2021,WCBS,50.94073100008749,-1.2043387585351728
51904,,SX6776,267000,76000,2000.0,England,10.0,4,2017,2020,WCBS,50.56856639031402,-3.879413898744792
51905,,SP6261,462000,261000,2255.0,England,10.0,4,2017,2022,WCBS,52.24370135003304,-1.093372983444389
51906,,SS5327,253000,127000,2000.0,England,10.0,5,2017,2022,WCBS,51.02352496338371,-4.097395463015931
51907,,NY3425,334000,525000,2000.0,England,10.0,3,2017,2019,WCBS,54.615819220226925,-3.0235189025213405
51908,,ST9851,398000,151000,2000.0,England,10.0,2,2017,2018,WCBS,51.25815850500513,-2.0300441860403082
51909,,TL8422,584000,222000,2000.0,England,10.0,2,2017,2018,WCBS,51.86622956977678,0.6710278576240362
51910,,SU6677,466000,177000,2000.0,England,10.0,4,2017,2022,WCBS,51.48810686049828,-1.0508230959332894
51911,,TQ0992,509000,192000,2000.0,England,10.0,6,2017,2022,WCBS,51.61628284711665,-0.42707094035890003
51912,,TQ3229,532000,129000,2000.0,England,10.0,1,2017,2017,WCBS,51.04519519763293,-0.11837391117686002
51913,,SU9598,495000,198000,2000.0,England,10.0,4,2017,2021,WCBS,51.6727488694799,-0.6275835983126571
51914,,SP1533,415000,233000,2000.0,England,10.0,4,2017,2023,WCBS,51.99524694458974,-1.7829417773089375
51915,,ST7099,370000,199000,2000.0,England,10.0,5,2017,2023,WCBS,51.68894690285401,-2.4353814009387333
51916,,SS5329,253000,129000,2000.0,England,10.0,5,2017,2022,WCBS,51.04149726756256,-4.098207302675644
51917,,TL2655,526000,255000,2000.0,England,10.0,2,2017,2018,WCBS,52.17887290631288,-0.15865710447364223
51918,,SY7794,377000,94000,2000.0,England,10.0,7,2017,2023,WCBS,50.74514490342704,-2.32735070492949
51919,,ST2722,327000,122000,2000.0,England,10.0,2,2017,2018,WCBS,50.9927483479271,-3.0415297613946706
51920,,TQ2312,523000,112000,2000.0,England,10.0,7,2017,2023,WCBS,50.894393500684046,-0.25243784928176355
51921,,SP0102,401000,202000,2000.0,England,10.0,6,2017,2023,WCBS,51.71672737620485,-1.9869250146727446
51922,,TQ2042,520000,142000,2000.0,England,10.0,7,2017,2023,WCBS,51.16466952154835,-0.2851515128064975
